config,repeat,instance,final_upper_bound,final_lower_bound,final_relative_gap,initial_tour_seconds,initial_clk_starts,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,instance_wall_seconds
root-hybrid12,3,data/classic/national/qa194.tsp,9679,9265.2477858561051,0.042747413384016414,0.22393787599999998,2,1,1,0,0.037426416999999997,16,617,0.416875416,0.64214850000000001
root-hybrid12,3,data/classic/tsplib/rat195.tsp,2354,2293.7609553055195,0.025590078459847291,0.11467841699999999,2,1,1,0,0.020507082999999999,2,645,0.43451066700000002,0.55038337500000001
root-hybrid12,3,data/classic/tsplib/rat99.tsp,1217,1205.9998415063767,0.009038749789337143,0.014847334,2,1,1,0,0.0044504169999999999,7,495,0.055529833000000001,0.070708459000000001
root-hybrid12,3,data/classic/tsplib/rd100.tsp,8069,7899.1874798286681,0.021045051452637492,0.036468457999999995,2,1,0,0,0.017937624999999999,0,523,0.077369875000000005,0.114234958
root-hybrid12,3,data/classic/tsplib/si175.tsp,21451,21367.295814485078,0.0039021111143966178,0.10148599999999999,2,1,1,0,0.030380125000000001,4,329,0.17320212500000001,0.277080041
root-hybrid12,3,data/classic/tsplib/st70.tsp,685,670.99992999909693,0.020438058395478926,0.017890166999999998,2,1,0,0,0.012457583,0,385,0.019448666999999999,0.037524333
root-hybrid12,3,data/classic/tsplib/swiss42.tsp,1273,1271.9897885923313,0.00079356748442164062,0.0053879590000000003,2,1,1,0,0.0039191670000000003,1,153,0.0024208329999999998,0.0080157079999999999
root-hybrid12,3,data/classic/tsplib/u159.tsp,42738,41924.991047971162,0.019023093079433721,0.064963666000000003,2,1,1,0,0.0097057500000000008,397,484,0.19667579099999999,0.26251208399999998
root-hybrid12,3,data/classic/tsplib/ulysses16.tsp,6859,6858.9999999967931,4.6754312851018297e-13,0.004124501,2,1,0,0,0.0029642090000000002,0,134,0.000221208,0.0043807500000000001
root-hybrid12,3,data/classic/national/wi29.tsp,27603,27602.999999943651,2.04139599837132e-12,0.0034177499999999998,2,1,0,0,0.0022225420000000001,0,71,0.00064004199999999995,0.0041113749999999996
root-hybrid12,3,data/classic/vlsi/vlsi/xqf131.tsp,582,555.94834074195433,0.044762301130662673,0.049361708000000004,2,1,0,0,0.022496708000000001,0,577,0.145547125,0.19546125
